stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url,text
43010191,2011-10-13 19:55:30,"Salon suspect's ex-wife claimed abuse, instability",http://www.sacbee.com/2011/10/12/3976984/9-shot-in-southern-california.html#mi_rss=AP%20State%20Business%20News,,False,,26,Sac Bee,http://www.sacbee.com/
43015419,2011-10-13 22:19:03,Witnesses describe chaos of Calif. salon shooting,http://hosted.ap.org/dynamic/stories/U/US_SALON_SHOOTING_SCENE?SITE=CAANR&SECTION=HOME&TEMPLATE=DEFAULT,,True,,25,Orange County Register,http://www.ocregister.com/,
43016964,2011-10-13 22:20:00,Witnesses describe chaos of Calif. salon shooting,http://www.kansascity.com/2011/10/13/3205728/witnesses-describe-chaos-of-calif.html#storylink=rss,,False,,30,Kansas City Star,http://www.kansascity.com/
43021621,2011-10-13 22:24:00,Witnesses describe chaos of Calif. salon shooting,http://www.miamiherald.com/2011/10/13/2452844/witnesses-describe-chaos-of-calif.html,,False,,28,Miami Herald,http://www.miamiherald.com/
43022169,2011-10-14 00:00:34,Witnesses describe chaos of Calif. salon shooting,http://www.sacbee.com/2011/10/13/3978957/witnesses-describe-chaos-of-calif.html#mi_rss=AP%20State%20News,,False,,26,Sac Bee,http://www.sacbee.com/
44245559,2011-11-10 21:17:23,APNewsBreak: 83 seek $750M for Fort Hood tragedy,http://www.sacbee.com/2011/11/10/4045684/apnewsbreak-83-seek-750m-for-fort.html#mi_rss=Wire%20Politics,,False,,26,Sac Bee,http://www.sacbee.com/
44245619,2011-11-09 23:52:00,Ed. Dept. uses law to investigate campus crimes,http://www.kansascity.com/2011/11/09/3257097/ed-dept-investigating-penn-state.html#storylink=rss,,False,,30,Kansas City Star,http://www.kansascity.com/
44247265,2011-11-10 21:53:31,83 seek $750M for Fort Hood tragedy,http://www.startribune.com/nation/133636103.html,,False,,19,Star Tribune ,http://www.startribune.com/,"We’re sorry. The page you were looking for couldn’t be found, or may have been moved. Try searching again Report a broken link Go back to the home page Visit our site index © 2021 StarTribune. All rights reserved."
44251516,2011-11-10 20:46:00,APNewsBreak: 83 seek $750M for Fort Hood tragedy,http://www.miamiherald.com/2011/11/10/2496198/apnewsbreak-83-seek-750m-for-fort.html,,False,,28,Miami Herald,http://www.miamiherald.com/
44268570,2011-11-10 20:44:00,"Victims, Family Seek $750M For Fort Hood Tragedy",http://www.npr.org/2011/11/10/142220766/victims-family-seek-750m-for-fort-hood-tragedy?ft=1&f=1003,,False,,1096,NPR,http://www.npr.org/,"NPR’s sites use cookies, similar tracking and storage technologies, and information about the device you use to access our sites (together, “cookies”) to enhance your viewing, listening and user experience, personalize content, personalize messages from NPR’s sponsors, provide social media features, and analyze NPR’s traffic. This information is shared with social media, sponsorship, analytics, and other vendors or service providers. 
            See details. You may click on “Your Choices” below to learn about and use cookie management tools to limit use of cookies when you visit NPR’s sites. You can adjust your cookie choices in those tools at any time. If you click “Agree and Continue” below, you acknowledge that your cookie choices in those tools will be respected and that you otherwise agree to the use of cookies on NPR’s sites.  NPR’s Terms of Use and Privacy Policy."
